"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"13","2004","6","Madhya Pradesh","Sagar","9.5","5.41","569.47","163.78","173.09","1056.84","5.68","6.3","1109.15","0.0","0.0","0.0","5.68","6.3","1109.15","0.03","0.02","666.67","4.0","5.24","1310.0","0.01","0.0","0.0","0.89","1.25","1404.49","207.57","174.15","838.99","3.4","1.86","547.06","98.94","38.88","392.97","1.67","1.67","1000.0","1.85","0.52","281.08","0.82","0.56","682.93","0.01","0.0","0.0","0.0","0.0","0.0","6.63","3.17","478.13","0.06","0.03","500.0","194.81","162.35","833.38","206.31","168.39","816.2","0.4","0.57","1425.0","0.0","0.0","0.0","0.12","8.33","8.45","1.9","2.11","26.73"
"13","2005","6","Madhya Pradesh","Sagar","8.6","4.55","529.07","163.78","174.65","1066.37","3.87","4.1","1059.43","0.0","0.0","0.0","3.87","4.1","1059.43","0.04","0.04","1000.0","3.74","4.9","1310.16","0.0","0.0","0.0","0.99","1.29","1303.03","201.59","166.91","827.97","2.97","1.61","542.09","104.89","43.98","419.3","1.35","1.13","837.04","1.71","0.38","222.22","0.98","0.64","653.06","0.0","0.0","0.0","0.0","0.0","0.0","6.34","3.19","503.15","0.01","0.0","0.0","168.77","140.68","833.56","179.7","146.13","813.19","0.72","1.09","1513.89","0.0","0.0","0.0","0.14","9.08","9.22","1.91","2.73","26.68"
"13","2006","6","Madhya Pradesh","Sagar","8.37","4.3","513.74","163.7","172.58","1054.25","3.7","4.11","1110.81","0.0","0.0","0.0","3.7","4.11","1110.81","0.02","0.02","1000.0","3.81","3.3","866.14","0.0","0.0","0.0","0.89","1.25","1404.49","198.65","166.07","835.99","3.24","1.64","506.17","102.92","43.84","425.96","1.4","1.01","721.43","1.64","0.31","189.02","0.98","0.65","663.27","0.0","0.0","0.0","0.0","0.0","0.0","5.28","2.72","515.15","0.0","0.0","0.0","202.91","169.62","835.94","212.55","174.36","820.32","0.85","1.0","1176.47","0.0","0.0","0.0","0.09","8.9","8.99","2.03","2.58","24.97"
"13","2007","6","Madhya Pradesh","Sagar","6.6","2.38","360.61","139.6","131.8","944.13","3.1","3.5","1129.03","0.0","0.0","0.0","3.1","3.5","1129.03","0.0","0.0","0.0","3.5","3.8","1085.71","0.1","0.0","0.0","0.8","1.0","1250.0","190.8","116.6","611.11","2.9","1.4","482.76","102.8","40.6","394.94","1.1","0.9","818.18","1.3","0.3","230.77","0.7","0.4","571.43","0.0","0.0","0.0","0.1","0.0","0.0","2.8","1.3","464.29","0.0","0.0","0.0","321.8","185.3","575.82","328.3","188.3","573.56","0.3","0.8","2666.67","0.0","0.0","0.0","0.06","7.94","8.0","1.85","2.18","20.35"
"13","2008","6","Madhya Pradesh","Sagar","6.4","2.24","350.0","150.1","188.2","1253.83","2.7","3.2","1185.19","0.4","0.0","0.0","3.1","3.2","1032.26","0.0","0.0","0.0","6.5","7.3","1123.08","0.0","0.0","0.0","0.7","1.0","1428.57","194.9","168.8","866.09","3.4","2.0","588.24","99.2","28.8","290.32","1.3","1.1","846.15","1.2","0.3","250.0","0.6","0.5","833.33","0.0","0.0","0.0","0.0","0.0","0.0","2.9","1.6","551.72","0.0","0.0","0.0","303.0","270.6","893.07","195.6","202.0","1032.72","0.3","0.7","2333.33","0.0","0.0","0.0","0.07","8.29","8.36","1.89","2.63","19.74"
"13","2009","6","Madhya Pradesh","Sagar","6.0","3.7","616.67","173.0","244.5","1413.29","4.6","7.4","1608.7","0.4","0.0","0.0","5.0","7.4","1480.0","0.1","0.1","1000.0","3.4","4.3","1264.71","0.1","0.0","0.0","0.9","1.4","1555.56","186.3","169.1","907.68","3.6","2.6","722.22","97.7","45.6","466.73","1.1","0.9","818.18","1.3","0.4","307.69","0.6","0.5","833.33","0.0","0.0","0.0","0.0","0.0","0.0","2.6","1.6","615.38","0.0","0.0","0.0","308.5","282.0","914.1","314.3","285.4","908.05","0.3","0.7","2333.33","0.0","0.0","0.0","0.07","8.89","8.96","1.88","2.82","19.7"
"13","2010","6","Madhya Pradesh","Sagar","6.0","4.5","750.0","172.5","186.5","1081.16","2.1","3.36","1600.76","0.0","0.0","0.0","2.1","3.36","1600.76","0.02","0.02","1050.0","3.4","4.2","1235.29","0.1","0.0","0.0","0.9","1.4","1555.56","187.5","96.2","513.07","10.0","2.6","260.0","104.3","32.5","311.6","1.0","1.5","1500.0","1.4","0.4","285.71","0.8","0.5","625.0","0.0","0.0","0.0","0.0","0.0","0.0","2.2","1.3","590.91","0.0","0.0","0.0","303.6","406.2","1337.94","309.1","409.9","1326.11","0.3","0.9","3000.0","0.0","0.0","0.0","0.14","11.15","11.28","2.61","3.37","18.42"
"13","2011","6","Madhya Pradesh","Sagar","3.4","2.7","794.12","199.8","295.1","1476.98","2.03","2.73","1346.48","0.0","0.0","0.0","2.03","2.73","1346.48","0.06","0.07","1047.62","3.4","4.5","1323.53","0.1","0.0","0.0","0.3","0.6","2000.0","205.6","202.0","982.49","7.1","3.1","436.62","98.5","29.3","297.46","0.8","0.9","1125.0","1.0","0.3","300.0","0.7","0.6","857.14","0.0","0.0","0.0","0.1","0.0","0.0","3.2","2.0","625.0","0.0","0.0","0.0","273.0","271.3","993.77","278.9","275.1","986.38","0.7","1.2","1714.29","0.0","0.0","0.0","0.56","11.47","12.03","3.04","3.56","19.56"
"13","2012","6","Madhya Pradesh","Sagar","5.26","3.33","633.08","213.45","449.7","2106.82","2.68","4.04","1507.46","0.0","0.0","0.0","2.68","4.04","1507.46","0.02","0.07","3500.0","2.97","6.11","2057.24","0.0","0.0","0.0","1.24","1.69","1362.9","170.01","218.13","1283.04","5.83","3.4","583.19","0.0","0.0","0.0","1.06","1.17","1103.77","0.93","0.25","268.82","0.49","0.41","836.73","0.0","0.0","0.0","0.03","0.01","333.33","1.21","0.7","578.51","0.0","0.0","0.0","335.22","438.46","1307.98","0.0","0.0","0.0","0.5","1.56","3120.0","0.0","0.0","0.0","0.07","11.42","11.49","2.78","4.12","14.84"
"13","2013","6","Madhya Pradesh","Sagar","4.78","2.09","437.24","228.79","425.35","1859.13","0.78","0.46","589.74","0.0","0.0","0.0","0.78","0.46","589.74","0.01","0.01","1000.0","2.78","1.63","586.33","0.0","0.0","0.0","0.71","0.99","1394.37","181.03","104.15","575.32","5.99","2.65","442.4","75.48","53.25","705.48","1.48","0.87","587.84","1.09","0.22","201.83","0.43","0.17","395.35","0.0","0.0","0.0","0.05","0.01","200.0","0.82","0.25","304.88","0.0","0.0","0.0","351.74","149.84","426.0","331.7","95.91","289.15","0.2","0.64","3200.0","0.0","0.0","0.0","0.11","11.45","11.56","2.54","4.21","13.19"
"13","2014","6","Madhya Pradesh","Sagar","5.0","5.33","1066.0","185.0","394.0","2129.73","3.0","5.0","1666.67","0.0","0.0","0.0","3.0","5.0","1666.67","0.0","0.0","0.0","8.0","14.0","1750.0","0.0","0.0","0.0","1.0","2.0","2000.0","83.0","45.0","542.17","9.0","12.0","1333.33","72.7","49.92","686.66","1.0","2.0","2000.0","4.0","1.0","250.0","1.0","1.0","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","500.0","0.0","0.0","0.0","149.0","188.0","1261.74","156.8","192.98","1230.74","1.0","4.0","4000.0","0.0","0.0","0.0","0.09","11.86","11.95","0.0","0.0","13.98"
"13","2015","6","Madhya Pradesh","Sagar","7.0","2.0","285.71","158.0","346.0","2189.87","3.0","2.0","666.67","0.0","0.0","0.0","3.0","2.0","666.67","0.0","0.0","0.0","5.0","5.0","1000.0","0.0","0.0","0.0","1.0","2.0","2000.0","172.0","179.0","1040.7","12.0","8.0","666.67","143.0","121.51","849.72","2.0","1.0","500.0","2.0","1.0","500.0","4.0","3.0","750.0","1.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","500.0","0.0","0.0","0.0","314.0","246.0","783.44","324.25","157.5","485.74","0.0","0.0","0.0","0.0","0.0","0.0","0.04","12.95","13.0","0.0","0.0","12.59"
"13","2016","6","Madhya Pradesh","Sagar","6.0","6.0","1000.0","202.0","557.0","2757.43","3.0","4.0","1333.33","0.0","0.0","0.0","3.0","4.0","1333.33","0.0","0.0","0.0","5.0","6.0","1200.0","0.0","0.0","0.0","3.0","7.0","2333.33","178.0","247.0","1387.64","19.0","25.0","1315.79","204.0","182.0","892.16","1.0","1.0","1000.0","2.0","1.0","500.0","0.0","0.0","0.0","1.52","0.16","105.26","0.0","0.0","0.0","4.0","2.0","500.0","0.05","0.05","1000.0","290.0","155.0","534.48","0.0","0.0","0.0","0.3","1.4","4666.67","0.0","0.0","0.0","0.03","13.19","13.22","6.0","10.5","10.65"
"13","2017","6","Madhya Pradesh","Sagar","5.06","5.69","1124.51","278.0","893.21","3212.99","7.0","15.75","2250.0","0.0","0.0","0.0","7.0","15.75","2250.0","0.0","0.0","0.0","3.6","3.78","1050.0","0.0","0.0","0.0","1.0","1.0","1000.0","183.0","241.56","1320.0","12.6","24.07","1910.32","217.57","297.16","1365.81","0.47","0.44","936.17","1.06","0.32","301.89","3.51","2.81","800.57","0.0","0.0","0.0","0.0","0.0","0.0","1.82","0.78","428.57","0.24","0.2","833.33","216.2","127.13","588.02","0.0","0.0","0.0","0.49","0.23","479.59","0.0","0.0","0.0","0.04","12.15","12.19","5.5","9.5","8.3"
"14","1966","6","Madhya Pradesh","Damoh","45.0","13.0","288.89","76.0","30.0","394.74","20.7","13.8","666.67","0.0","0.0","0.0","20.7","13.8","666.67","0.0","0.0","0.0","2.0","1.0","500.0","0.0","0.0","0.0","0.1","0.1","1000.0","38.0","10.0","263.16","4.0","1.0","250.0","24.16","-1.0","-1.0","1.0","0.3","300.0","17.0","1.4","82.35","0.3","0.1","333.33","0.0","0.0","0.0","0.0","0.0","0.0","5.4","0.7","129.63","0.0","0.0","0.0","0.0","0.0","0.0","24.17","-1.0","-1.0","0.2","0.3","1500.0","0.0","0.0","0.0","0.17","1.01","1.17","0.33","0.11","17.6"
"14","1967","6","Madhya Pradesh","Damoh","44.0","30.0","681.82","101.0","83.0","821.78","21.8","21.0","963.3","0.0","0.0","0.0","21.8","21.0","963.3","0.0","0.0","0.0","2.0","2.0","1000.0","0.0","0.0","0.0","0.2","0.2","1000.0","27.0","11.0","407.41","4.0","3.0","750.0","20.71","-1.0","-1.0","1.0","1.0","1000.0","9.0","0.6","66.67","0.5","0.2","400.0","0.0","0.0","0.0","0.0","0.0","0.0","10.6","1.9","179.25","0.0","0.0","0.0","0.0","0.0","0.0","22.01","-1.0","-1.0","0.1","0.2","2000.0","0.0","0.0","0.0","0.18","1.08","1.25","0.37","0.1","18.29"
"14","1968","6","Madhya Pradesh","Damoh","46.3","24.0","518.36","119.7","87.0","726.82","20.2","21.4","1059.41","0.0","0.0","0.0","20.2","21.4","1059.41","0.1","0.0","0.0","1.9","2.0","1052.63","0.0","0.0","0.0","0.1","0.1","1000.0","19.5","8.0","410.26","3.8","2.0","526.32","18.8","-1.0","-1.0","1.0","1.0","1000.0","13.6","2.1","154.41","0.5","0.2","400.0","0.0","0.0","0.0","0.0","0.0","0.0","8.0","1.4","175.0","0.0","0.0","0.0","0.0","0.0","0.0","23.93","-1.0","-1.0","0.1","0.2","2000.0","0.0","0.0","0.0","0.36","1.02","1.38","0.37","0.09","15.72"
"14","1969","6","Madhya Pradesh","Damoh","47.9","27.7","578.29","128.2","99.7","777.69","15.8","11.8","746.84","0.0","0.0","0.0","15.8","11.8","746.84","0.0","0.0","0.0","1.9","1.3","684.21","0.0","0.0","0.0","0.1","0.1","1000.0","22.1","10.4","470.59","2.6","1.5","576.92","18.95","7.6","401.06","1.6","0.9","562.5","9.4","1.2","127.66","0.5","0.2","400.0","0.0","0.0","0.0","0.0","0.0","0.0","12.1","2.8","231.4","0.0","0.0","0.0","0.0","0.0","0.0","24.1","5.2","215.77","0.1","0.2","2000.0","0.0","0.0","0.0","0.33","1.07","1.4","0.37","0.11","14.98"
"14","1970","6","Madhya Pradesh","Damoh","48.7","33.6","689.94","131.9","76.2","577.71","16.9","14.6","863.91","0.0","0.0","0.0","16.9","14.6","863.91","0.1","0.0","0.0","1.9","2.7","1421.05","0.0","0.0","0.0","0.2","0.1","500.0","21.9","9.2","420.09","2.9","2.0","689.66","18.6","7.1","381.72","1.9","1.2","631.58","6.4","0.6","93.75","0.6","0.2","333.33","0.0","0.0","0.0","0.0","0.0","0.0","12.2","2.2","180.33","0.0","0.0","0.0","0.0","0.0","0.0","21.1","4.2","199.05","0.1","0.2","2000.0","0.0","0.0","0.0","0.37","1.12","1.48","0.39","0.11","14.84"
"14","1971","6","Madhya Pradesh","Damoh","49.6","35.7","719.76","133.8","95.6","714.5","16.1","10.2","633.54","0.0","0.0","0.0","16.1","10.2","633.54","0.0","0.0","0.0","1.9","2.4","1263.16","0.0","0.0","0.0","0.1","0.1","1000.0","21.2","11.2","528.3","3.0","2.1","700.0","19.7","7.6","385.79","1.9","1.1","578.95","4.6","0.3","65.22","0.6","0.2","333.33","0.0","0.0","0.0","0.0","0.0","0.0","14.9","3.1","208.05","0.0","0.0","0.0","0.0","0.0","0.0","22.7","4.8","211.45","0.1","0.2","2000.0","0.0","0.0","0.0","0.32","1.13","1.45","0.39","0.11","15.0"
"14","1972","6","Madhya Pradesh","Damoh","49.7","32.6","655.94","123.3","82.4","668.29","17.7","22.6","1276.84","0.0","0.0","0.0","17.7","22.6","1276.84","0.1","0.1","1000.0","1.9","2.5","1315.79","0.0","0.0","0.0","0.1","0.1","1000.0","21.1","8.9","421.8","3.7","3.1","837.84","24.3","9.3","382.72","2.3","1.5","652.17","6.2","1.0","161.29","0.7","0.3","428.57","0.0","0.0","0.0","0.0","0.0","0.0","16.9","3.7","218.93","0.0","0.0","0.0","0.0","0.0","0.0","26.2","6.5","248.09","0.1","0.2","2000.0","0.0","0.0","0.0","0.34","1.14","1.48","0.39","0.13","14.37"
"14","1973","6","Madhya Pradesh","Damoh","48.9","34.8","711.66","104.7","79.0","754.54","16.4","19.4","1182.93","0.0","0.0","0.0","16.4","19.4","1182.93","0.0","0.0","0.0","1.9","2.2","1157.89","0.0","0.0","0.0","0.1","0.1","1000.0","28.5","10.6","371.93","3.6","0.6","166.67","29.4","10.5","357.14","3.0","1.6","533.33","6.9","0.9","130.43","0.7","0.4","571.43","0.0","0.0","0.0","0.0","0.0","0.0","23.1","4.3","186.15","0.0","0.0","0.0","0.0","0.0","0.0","34.2","7.3","213.45","0.1","0.2","2000.0","0.0","0.0","0.0","0.3","1.19","1.49","0.37","0.15","14.41"
"14","1974","6","Madhya Pradesh","Damoh","48.3","20.5","424.43","92.6","58.0","626.35","16.2","14.3","882.72","0.0","0.0","0.0","16.2","14.3","882.72","0.0","0.0","0.0","1.9","2.0","1052.63","0.0","0.0","0.0","0.1","0.1","1000.0","36.5","19.5","534.25","3.4","2.3","676.47","30.1","12.1","401.99","3.9","2.6","666.67","3.9","0.4","102.56","0.9","0.5","555.56","0.0","0.0","0.0","0.0","0.0","0.0","24.8","6.6","266.13","0.0","0.0","0.0","0.0","0.0","0.0","33.4","10.2","305.39","0.1","0.3","3000.0","0.0","0.0","0.0","0.28","1.11","1.39","0.36","0.14","13.96"
"14","1975","6","Madhya Pradesh","Damoh","48.4","34.4","710.74","111.9","97.0","866.85","19.5","17.2","882.05","0.0","0.0","0.0","19.5","17.2","882.05","0.0","0.0","0.0","1.9","2.5","1315.79","0.0","0.0","0.0","0.2","0.2","1000.0","35.0","22.0","628.57","4.0","3.0","750.0","26.4","11.9","450.76","4.3","2.4","558.14","2.0","2.2","1100.0","0.9","0.6","666.67","0.0","0.0","0.0","0.0","0.0","0.0","22.6","7.1","314.16","0.0","0.0","0.0","0.0","0.0","0.0","30.1","10.4","345.51","0.1","0.3","3000.0","0.0","0.0","0.0","0.25","1.13","1.37","0.32","0.13","13.5"
"14","1976","6","Madhya Pradesh","Damoh","49.2","26.8","544.72","103.6","59.7","576.25","17.7","12.7","717.51","0.0","0.0","0.0","17.7","12.7","717.51","0.0","0.0","0.0","1.9","2.4","1263.16","0.0","0.0","0.0","0.1","0.1","1000.0","41.0","16.1","392.68","4.1","2.0","487.8","27.4","9.5","346.72","2.0","0.9","450.0","3.7","0.4","108.11","0.9","0.3","333.33","0.0","0.0","0.0","0.0","0.0","0.0","17.0","2.6","152.94","0.0","0.0","0.0","0.0","0.0","0.0","23.6","4.2","177.97","0.1","0.3","3000.0","0.0","0.0","0.0","0.29","1.15","1.43","0.32","0.12","13.98"
"14","1977","6","Madhya Pradesh","Damoh","50.8","28.0","551.18","107.0","70.7","660.75","20.4","18.7","916.67","0.0","0.0","0.0","20.4","18.7","916.67","0.0","0.0","0.0","1.9","2.0","1052.63","0.0","0.0","0.0","0.1","0.1","1000.0","36.9","13.6","368.56","4.8","3.2","666.67","30.4","8.0","263.16","1.8","0.9","500.0","4.1","0.5","121.95","0.9","0.3","333.33","0.0","0.0","0.0","0.0","0.0","0.0","22.6","4.9","216.81","0.0","0.0","0.0","0.0","0.0","0.0","29.7","6.7","225.59","0.1","0.2","2000.0","0.0","0.0","0.0","0.26","1.23","1.49","0.26","0.16","13.46"
"14","1978","6","Madhya Pradesh","Damoh","52.0","30.7","590.38","108.7","96.5","887.76","16.1","12.5","776.4","0.0","0.0","0.0","16.1","12.5","776.4","0.0","0.0","0.0","1.9","2.0","1052.63","0.0","0.0","0.0","0.1","0.1","1000.0","40.1","20.3","506.23","4.3","2.7","627.91","34.5","12.6","365.22","2.6","1.1","423.08","2.6","0.3","115.38","0.9","0.4","444.44","0.0","0.0","0.0","0.0","0.0","0.0","18.9","5.0","264.55","0.0","0.0","0.0","0.0","0.0","0.0","25.0","6.9","276.0","0.1","0.2","2000.0","0.0","0.0","0.0","0.29","1.23","1.52","0.29","0.15","12.65"
"14","1979","6","Madhya Pradesh","Damoh","52.2","29.8","570.88","100.8","46.1","457.34","18.3","5.5","300.55","0.0","0.0","0.0","18.3","5.5","300.55","0.0","0.0","0.0","2.0","1.0","500.0","0.0","0.0","0.0","0.1","0.1","1000.0","50.2","18.7","372.51","4.2","1.0","238.1","34.5","7.2","208.7","2.0","1.7","850.0","2.7","0.2","74.07","0.4","0.1","250.0","0.0","0.0","0.0","0.0","0.0","0.0","12.2","0.7","57.38","0.0","0.0","0.0","0.0","0.0","0.0","15.4","1.2","77.92","0.1","0.1","1000.0","0.0","0.0","0.0","0.24","1.15","1.39","0.26","0.17","11.13"
"14","1980","6","Madhya Pradesh","Damoh","50.5","27.5","544.55","103.5","74.3","717.87","19.6","18.9","964.29","0.0","0.0","0.0","19.6","18.9","964.29","0.0","0.0","0.0","2.0","1.9","950.0","0.0","0.0","0.0","0.3","0.4","1333.33","41.7","21.5","515.59","4.4","2.1","477.27","37.6","18.4","489.36","1.9","1.7","894.74","2.8","0.4","142.86","0.7","0.4","571.43","0.0","0.0","0.0","0.0","0.0","0.0","10.8","2.6","240.74","0.0","0.0","0.0","0.0","0.0","0.0","17.9","4.5","251.4","0.1","0.3","3000.0","0.0","0.0","0.0","0.23","1.32","1.55","0.29","0.18","11.06"
"14","1981","6","Madhya Pradesh","Damoh","50.0","23.6","472.0","97.8","91.7","937.63","20.7","20.1","971.01","0.0","0.0","0.0","20.7","20.1","971.01","0.0","0.0","0.0","2.0","2.1","1050.0","0.0","0.0","0.0","0.3","0.2","666.67","46.9","27.6","588.49","5.3","4.3","811.32","34.9","10.9","312.32","1.9","1.6","842.11","3.0","0.5","166.67","0.7","0.3","428.57","0.0","0.0","0.0","0.0","0.0","0.0","12.7","3.0","236.22","0.0","0.0","0.0","0.0","0.0","0.0","22.6","5.5","243.36","0.1","0.3","3000.0","0.0","0.0","0.0","0.22","1.19","1.42","0.29","0.16","10.77"
"14","1982","6","Madhya Pradesh","Damoh","49.6","30.7","618.95","97.8","85.2","871.17","19.9","12.1","608.04","0.0","0.0","0.0","19.9","12.1","608.04","0.0","0.0","0.0","1.0","1.8","1800.0","0.0","0.0","0.0","0.2","0.2","1000.0","55.2","33.3","603.26","5.4","3.1","574.07","31.9","10.0","313.48","2.2","0.9","409.09","2.7","0.3","111.11","0.7","0.3","428.57","0.0","0.0","0.0","0.0","0.0","0.0","15.0","3.9","260.0","0.0","0.0","0.0","1.5","0.8","533.33","19.6","5.0","255.1","0.1","0.3","3000.0","0.0","0.0","0.0","0.26","1.35","1.61","0.37","0.15","10.42"
"14","1983","6","Madhya Pradesh","Damoh","50.5","37.0","732.67","102.8","106.1","1032.1","18.0","16.3","905.56","0.0","0.0","0.0","18.0","16.3","905.56","0.0","0.0","0.0","2.0","2.6","1300.0","0.0","0.0","0.0","0.2","0.1","500.0","52.1","29.5","566.22","5.0","3.8","760.0","31.8","8.4","264.15","2.2","1.2","545.45","2.7","0.3","111.11","0.7","0.4","571.43","0.0","0.0","0.0","0.0","0.0","0.0","15.1","4.6","304.64","0.0","0.0","0.0","1.2","0.8","666.67","21.9","6.7","305.94","0.1","0.3","3000.0","0.0","0.0","0.0","0.28","1.44","1.72","0.37","0.19","10.35"
"14","1984","6","Madhya Pradesh","Damoh","51.1","24.4","477.5","97.6","69.6","713.11","18.5","18.7","1010.81","0.0","0.0","0.0","18.5","18.7","1010.81","0.0","0.0","0.0","2.0","2.8","1400.0","0.0","0.0","0.0","0.2","0.2","1000.0","42.9","17.7","412.59","5.5","3.8","690.91","41.4","18.4","444.44","1.0","0.5","500.0","4.1","0.6","146.34","0.8","0.4","500.0","0.0","0.0","0.0","0.0","0.0","0.0","15.5","3.9","251.61","0.0","0.0","0.0","3.1","1.9","612.9","27.2","7.7","283.09","0.1","0.2","2000.0","0.0","0.0","0.0","0.31","1.37","1.68","0.39","0.17","9.9"
"14","1985","6","Madhya Pradesh","Damoh","51.4","48.0","933.85","99.9","79.1","791.79","18.8","23.1","1228.72","0.0","0.0","0.0","18.8","23.1","1228.72","0.0","0.0","0.0","2.1","2.2","1047.62","0.0","0.0","0.0","0.1","0.1","1000.0","44.9","17.8","396.44","5.7","1.4","245.61","46.2","20.2","437.23","0.7","0.5","714.29","4.6","0.7","152.17","0.7","0.4","571.43","0.0","0.0","0.0","0.0","0.0","0.0","17.6","3.5","198.86","0.0","0.0","0.0","3.3","2.1","636.36","33.0","8.8","266.67","0.1","0.2","2000.0","0.0","0.0","0.0","0.28","1.54","1.82","0.42","0.21","9.26"
"14","1986","6","Madhya Pradesh","Damoh","52.0","28.0","538.46","82.0","72.0","878.05","18.7","12.9","689.84","0.0","0.0","0.0","18.7","12.9","689.84","0.0","0.0","0.0","2.0","2.0","1000.0","0.0","0.0","0.0","0.1","0.1","1000.0","46.0","27.0","586.96","6.0","4.0","666.67","48.2","20.1","417.01","1.0","1.0","1000.0","3.4","0.2","58.82","0.8","0.3","375.0","0.0","0.0","0.0","0.0","0.0","0.0","20.5","6.1","297.56","0.0","0.0","0.0","4.2","1.7","404.76","24.9","7.8","313.25","0.1","0.2","2000.0","0.0","0.0","0.0","0.28","1.36","1.64","0.4","0.18","8.91"
"14","1987","6","Madhya Pradesh","Damoh","52.0","41.0","788.46","95.0","90.0","947.37","18.0","21.4","1188.89","0.0","0.0","0.0","18.0","21.4","1188.89","0.0","0.0","0.0","2.0","3.0","1500.0","0.0","0.0","0.0","0.2","0.2","1000.0","51.0","23.0","450.98","5.0","4.0","800.0","42.2","18.2","431.28","1.0","1.0","1000.0","2.7","0.5","185.19","0.8","0.6","750.0","0.0","0.0","0.0","0.0","0.0","0.0","19.2","7.7","401.04","0.0","0.0","0.0","7.2","4.7","652.78","29.8","15.1","506.71","0.1","0.2","2000.0","0.0","0.0","0.0","0.26","1.42","1.68","0.42","0.23","8.99"
"14","1988","6","Madhya Pradesh","Damoh","52.5","30.2","575.24","94.4","71.0","752.12","16.7","15.3","916.17","0.0","0.0","0.0","16.7","15.3","916.17","0.1","0.1","1000.0","2.2","2.3","1045.45","0.0","0.0","0.0","0.1","0.1","1000.0","51.5","23.1","448.54","4.7","3.8","808.51","41.5","20.1","484.34","1.3","1.1","846.15","2.6","0.6","230.77","1.0","0.7","700.0","0.0","0.0","0.0","0.0","0.0","0.0","20.7","5.9","285.02","0.0","0.0","0.0","6.3","4.6","730.16","33.5","13.9","414.93","0.1","0.2","2000.0","0.0","0.0","0.0","0.24","1.42","1.66","0.41","0.23","9.04"
